ID,Uniqueid,Lat,Long,School,Address,City,Zip,Phone,Grades,BoundaryGrades,GradesLong,Type,Typenum,Classification,Boundary,Marker,Polygon,ProgramType,Rating,Count,Growth,Attainment,Culture,Mobility,Dress,ADA,Reading,Math,ACT,Graduation,College
610213,548,41.773478,-87.601018,WADSWORTH,6650 S Ellis Ave,"Chicago, IL",60637,1(773)535-0730,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.586302,41.773347,0.0 -87.58634,41.774628,0.0 -87.586302,41.776097,0.0 -87.586464,41.780627,0.0 -87.59621,41.78053,0.0 -87.602894,41.780456,0.0 -87.602811,41.776818,0.0 -87.603422,41.776812,0.0 -87.60338,41.774994,0.0 -87.605815,41.774968,0.0 -87.605774,41.773149,0.0 -87.592387,41.77328,0.0 -87.593382,41.768907,0.0 -87.591157,41.766623,0.0 -87.591013,41.766537,0.0 -87.590999,41.766023,0.0 -87.590424,41.766023,0.0 -87.589581,41.765941,0.0 -87.58633,41.76598,0.0 -87.586394,41.768465,0.0 -87.586239,41.769548,0.0 -87.586302,41.773347,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_STEM||Early_Childhood_Program||,Level 1,559,Above Average,Below Average,Well Organized,41,Yes,Generally Accessible,24th,22nd,,,
610215,549,41.840957,-87.705064,MADERO,3202 W 28th St,"Chicago, IL",60623,1(773)535-4466,_6-8,_6-8,"_6, 7, 8",Middle School,2,Attendance Area School,Attendance Area School,orange_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.699981,41.839053,0.0 -87.700154,41.844621,0.0 -87.708694,41.844475,0.0 -87.711137,41.844442,0.0 -87.71099,41.839115,0.0 -87.710986,41.838959,0.0 -87.709765,41.838979,0.0 -87.70972,41.837153,0.0 -87.704829,41.837241,0.0 -87.704675,41.831648,0.0 -87.703156,41.832108,0.0 -87.699561,41.833358,0.0 -87.694962,41.834778,0.0 -87.695035,41.837419,0.0 -87.69993,41.837332,0.0 -87.699981,41.839053,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_IB||,Level 2+,332,Average,Average,Well Organized,6.8,Yes,Fully Accessible,45th,43rd,,,
610216,550,41.854836,-87.648086,WALSH,2015 S Peoria St,"Chicago, IL",60608,1(773)534-7950,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.635164,41.85773,0.0 -87.637772,41.85769,0.0 -87.637805,41.86002,0.0 -87.646711,41.859919,0.0 -87.646624,41.85694,0.0 -87.646617,41.856739,0.0 -87.651536,41.856674,0.0 -87.651494,41.855279,0.0 -87.653138,41.855254,0.0 -87.653057,41.852553,0.0 -87.646501,41.852654,0.0 -87.646434,41.850516,0.0 -87.64648,41.849279,0.0 -87.645856,41.849392,0.0 -87.644895,41.849425,0.0 -87.64398,41.849515,0.0 -87.643321,41.849701,0.0 -87.642646,41.850032,0.0 -87.642188,41.850463,0.0 -87.641153,41.851801,0.0 -87.6394,41.854293,0.0 -87.63905,41.854576,0.0 -87.637484,41.855338,0.0 -87.63696,41.8557,0.0 -87.636167,41.8563,0.0 -87.635499,41.856946,0.0 -87.635327,41.857233,0.0 -87.635164,41.85773,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 2+,429,Average,Average,Partially Organized,9.8,Yes,No/Unknown Accessibility,57th,47th,,,
610217,551,41.84398,-87.635356,WARD J,2701 S Shields Ave,"Chicago, IL",60616,1(773)534-9050,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.630881,41.847431,0.0 -87.631473,41.847518,0.0 -87.632292,41.847539,0.0 -87.636995,41.847364,0.0 -87.636693,41.838088,0.0 -87.637118,41.838082,0.0 -87.637111,41.837775,0.0 -87.636686,41.837781,0.0 -87.636685,41.837737,0.0 -87.637109,41.837717,0.0 -87.637087,41.836787,0.0 -87.636662,41.836779,0.0 -87.636661,41.836735,0.0 -87.637067,41.836729,0.0 -87.637079,41.836439,0.0 -87.636655,41.836445,0.0 -87.63665,41.836264,0.0 -87.637074,41.836258,0.0 -87.637036,41.834617,0.0 -87.636612,41.834622,0.0 -87.63661,41.834533,0.0 -87.636609,41.834441,0.0 -87.637551,41.834429,0.0 -87.637472,41.830963,0.0 -87.636405,41.830977,0.0 -87.636403,41.830887,0.0 -87.629835,41.830973,0.0 -87.630032,41.838269,0.0 -87.630159,41.843408,0.0 -87.630204,41.843593,0.0 -87.630376,41.843851,0.0 -87.631022,41.844329,0.0 -87.631066,41.844667,0.0 -87.631078,41.846009,0.0 -87.630881,41.847431,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_World_Language||Early_Childhood_Program||,Level 1+,549,Far Above Average,Far Above Average,Organized,12.9,Yes,No/Unknown Accessibility,87th,99th,,,
610218,552,41.726763,-87.575353,WARREN,9239 S Jeffery Ave,"Chicago, IL",60617,1(773)535-6625,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.572775,41.729806,0.0 -87.573115,41.729802,0.0 -87.573308,41.737099,0.0 -87.575724,41.737064,0.0 -87.575636,41.733417,0.0 -87.576853,41.7334,0.0 -87.578064,41.733383,0.0 -87.577808,41.723049,0.0 -87.577458,41.723053,0.0 -87.577459,41.723089,0.0 -87.575496,41.723114,0.0 -87.575495,41.723078,0.0 -87.575253,41.723081,0.0 -87.575254,41.723117,0.0 -87.573972,41.723133,0.0 -87.573971,41.723097,0.0 -87.569327,41.723156,0.0 -87.569307,41.724384,0.0 -87.569463,41.729851,0.0 -87.572775,41.729806,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 1,283,Above Average,Average,Well Organized,18.1,Yes,No/Unknown Accessibility,58th,56th,,,
610218,553,41.726763,-87.575353,WARREN,9239 S Jeffery Ave,"Chicago, IL",60617,1(773)535-6625,_PK-8,_4-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.560747,41.723483,0.0 -87.561001,41.731545,0.0 -87.561363,41.731813,0.0 -87.559867,41.733003,0.0 -87.56276,41.735088,0.0 -87.564687,41.733551,0.0 -87.56461,41.729915,0.0 -87.569463,41.729851,0.0 -87.569307,41.724384,0.0 -87.569327,41.723156,0.0 -87.560743,41.723263,0.0 -87.560747,41.723483,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 1,283,Above Average,Average,Well Organized,18.1,Yes,No/Unknown Accessibility,58th,56th,,,
610218,554,41.726763,-87.575353,WARREN,9239 S Jeffery Ave,"Chicago, IL",60617,1(773)535-6625,_PK-8,_7-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-87.581031,41.733418,0.0 -87.585139,41.733344,0.0 -87.584959,41.725145,0.0 -87.585007,41.724294,0.0 -87.585164,41.724132,0.0 -87.585147,41.722956,0.0 -87.577808,41.723049,0.0 -87.578064,41.733383,0.0 -87.580494,41.733346,0.0 -87.581031,41.733418,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-87.569463,41.729851,0.0 -87.56461,41.729915,0.0 -87.564687,41.733551,0.0 -87.56276,41.735088,0.0 -87.563604,41.735695,0.0 -87.565706,41.737206,0.0 -87.573308,41.737099,0.0 -87.573115,41.729802,0.0 -87.569463,41.729851,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>",Early_Childhood_Program||,Level 1,283,Above Average,Average,Well Organized,18.1,Yes,No/Unknown Accessibility,58th,56th,,,
610219,555,41.688131,-87.536015,WASHINGTON G ES,3611 E 114th St,"Chicago, IL",60617,1(773)535-5010,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.52484,41.673712,0.0 -87.524619,41.69543,0.0 -87.54348,41.695528,0.0 -87.552884,41.695415,0.0 -87.552271,41.693951,0.0 -87.552057,41.692945,0.0 -87.551953,41.69206,0.0 -87.551998,41.690549,0.0 -87.552427,41.685844,0.0 -87.552436,41.685106,0.0 -87.552126,41.681995,0.0 -87.552032,41.681512,0.0 -87.55204,41.680671,0.0 -87.552186,41.679062,0.0 -87.552233,41.676998,0.0 -87.551779,41.67589,0.0 -87.551596,41.67559,0.0 -87.551577,41.675169,0.0 -87.552365,41.673673,0.0 -87.54958,41.6736,0.0 -87.545222,41.67359,0.0 -87.533008,41.673676,0.0 -87.532556,41.674617,0.0 -87.532082,41.674903,0.0 -87.531538,41.674997,0.0 -87.531165,41.674865,0.0 -87.530917,41.674833,0.0 -87.527378,41.674936,0.0 -87.526914,41.674664,0.0 -87.526714,41.674477,0.0 -87.526542,41.674081,0.0 -87.52668,41.673704,0.0 -87.526337,41.673705,0.0 -87.526113,41.674171,0.0 -87.525968,41.674204,0.0 -87.525765,41.674183,0.0 -87.525525,41.674063,0.0 -87.525278,41.67371,0.0 -87.52484,41.673712,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Specific_Aptitude||Early_Childhood_Program||,Level 1+,888,Above Average,Far Above Average,Organized,12.8,Yes,Generally Accessible,87th,93rd,,,
610220,556,41.964165,-87.691433,WATERS,4540 N Campbell Ave,"Chicago, IL",60625,1(773)534-5090,_K-8,_K-8,"_K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.686823,41.965968,0.0 -87.687311,41.966729,0.0 -87.687467,41.966814,0.0 -87.687488,41.966961,0.0 -87.688581,41.968626,0.0 -87.688912,41.968623,0.0 -87.701082,41.968523,0.0 -87.703611,41.968502,0.0 -87.703533,41.966674,0.0 -87.703363,41.961227,0.0 -87.694752,41.961281,0.0 -87.694586,41.959212,0.0 -87.694444,41.958518,0.0 -87.694352,41.957642,0.0 -87.68858,41.957677,0.0 -87.688689,41.961321,0.0 -87.683836,41.961393,0.0 -87.685008,41.963198,0.0 -87.683905,41.963212,0.0 -87.683968,41.965945,0.0 -87.686122,41.965914,0.0 -87.68665,41.965711,0.0 -87.686823,41.965968,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Fine_Performing_Arts_Technology||,Level 1+,642,Above Average,Far Above Average,Well Organized,7.9,No,No/Unknown Accessibility,98th,87th,,,
610221,557,41.869916,-87.727524,WEBSTER,4055 W Arthington St,"Chicago, IL",60624,1(773)534-6925,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.722953,41.872577,0.0 -87.725406,41.872539,0.0 -87.725411,41.873004,0.0 -87.729054,41.871991,0.0 -87.728986,41.86999,0.0 -87.730205,41.869973,0.0 -87.73007,41.86611,0.0 -87.725867,41.86617,0.0 -87.725176,41.86618,0.0 -87.725275,41.868477,0.0 -87.725315,41.869813,0.0 -87.722855,41.869848,0.0 -87.722953,41.872577,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 1,307,Above Average,Below Average,Well Organized,20.9,Yes,No/Unknown Accessibility,23rd,27th,,,
610223,558,41.765076,-87.658205,WENTWORTH,1340 W 71st St,"Chicago, IL",60636,1(773)535-3394,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.644558,41.770662,0.0 -87.644603,41.77248,0.0 -87.648241,41.772429,0.0 -87.651887,41.772377,0.0 -87.651839,41.770557,0.0 -87.658971,41.770451,0.0 -87.659119,41.77045,0.0 -87.659172,41.77227,0.0 -87.664027,41.7722,0.0 -87.664021,41.772023,0.0 -87.663904,41.76856,0.0 -87.663611,41.757545,0.0 -87.663397,41.757549,0.0 -87.663399,41.75765,0.0 -87.662141,41.757668,0.0 -87.662139,41.75761,0.0 -87.662138,41.757572,0.0 -87.65878,41.757631,0.0 -87.658877,41.761354,0.0 -87.657263,41.761377,0.0 -87.657356,41.765011,0.0 -87.656546,41.765024,0.0 -87.656644,41.768666,0.0 -87.651791,41.768738,0.0 -87.6517,41.765311,0.0 -87.651695,41.7651,0.0 -87.644419,41.765211,0.0 -87.644513,41.768845,0.0 -87.644558,41.770662,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_STEM||Early_Childhood_Program||,Level 2,568,Below Average,Below Average,Well Organized,41.5,Yes,No/Unknown Accessibility,8th,15th,,,
610225,559,41.683907,-87.655384,WHISTLER,11533 S Ada St,"Chicago, IL",60643,1(773)535-5560,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.666777,41.677445,0.0 -87.661371,41.677552,0.0 -87.655265,41.677636,0.0 -87.651641,41.677686,0.0 -87.651768,41.681323,0.0 -87.65055,41.681339,0.0 -87.650667,41.684975,0.0 -87.666304,41.684739,0.0 -87.666447,41.684682,0.0 -87.666491,41.684609,0.0 -87.67055,41.67738,0.0 -87.667956,41.677425,0.0 -87.66841,41.676196,0.0 -87.667322,41.675971,0.0 -87.666777,41.677445,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 1+,269,Far Above Average,Far Above Average,Well Organized,32.2,Yes,Generally Accessible,99th,98th,,,
610226,560,41.792346,-87.710987,SANDOVAL,5534 S Saint Louis Ave,"Chicago, IL",60629,1(773)535-0457,_PK-5,_K-5,"_PK, K, 1, 2, 3, 4, 5",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.714135,41.803889,0.0 -87.714805,41.803711,0.0 -87.715446,41.803465,0.0 -87.715684,41.80301,0.0 -87.715974,41.803006,0.0 -87.722168,41.800576,0.0 -87.718473,41.800628,0.0 -87.718196,41.790761,0.0 -87.71819,41.790569,0.0 -87.715745,41.790606,0.0 -87.715457,41.780602,0.0 -87.708048,41.780732,0.0 -87.708157,41.784359,0.0 -87.710582,41.784323,0.0 -87.710628,41.785813,0.0 -87.710715,41.78643,0.0 -87.71081,41.789776,0.0 -87.697362,41.789994,0.0 -87.697466,41.793634,0.0 -87.713421,41.793369,0.0 -87.713632,41.800605,0.0 -87.713504,41.800698,0.0 -87.713712,41.800821,0.0 -87.713783,41.804005,0.0 -87.713832,41.804044,0.0 -87.714135,41.803889,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 2+,1069,Average,Average,Moderately Organized,8.5,Yes,Fully Accessible,44th,59th,,,
610227,561,41.84008,-87.725546,WHITNEY,2815 S Komensky Ave,"Chicago, IL",60623,1(773)534-1560,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.723287,41.842434,0.0 -87.724505,41.842418,0.0 -87.724559,41.844263,0.0 -87.729418,41.844193,0.0 -87.729217,41.836835,0.0 -87.738818,41.836734,0.0 -87.738492,41.822128,0.0 -87.738867,41.822122,0.0 -87.738842,41.820921,0.0 -87.738168,41.821151,0.0 -87.736319,41.821642,0.0 -87.733649,41.822512,0.0 -87.731367,41.823188,0.0 -87.728965,41.824022,0.0 -87.724121,41.825613,0.0 -87.724406,41.838731,0.0 -87.723185,41.838752,0.0 -87.723287,41.842434,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Technology||Early_Childhood_Program||,Level 2+,1092,Average,Average,Not Yet Organized,10.9,Yes,No/Unknown Accessibility,33rd,59th,,,
610228,562,41.850481,-87.673392,WHITTIER,1900 W 23rd St,"Chicago, IL",60608,1(773)535-4590,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.66603,41.852339,0.0 -87.666275,41.852165,0.0 -87.668479,41.851349,0.0 -87.668553,41.854117,0.0 -87.673448,41.854054,0.0 -87.673502,41.855877,0.0 -87.678399,41.855813,0.0 -87.678374,41.854901,0.0 -87.675926,41.854935,0.0 -87.675597,41.842514,0.0 -87.675496,41.841598,0.0 -87.674883,41.841751,0.0 -87.674324,41.842018,0.0 -87.672869,41.842842,0.0 -87.669937,41.843991,0.0 -87.667224,41.84491,0.0 -87.66674,41.84495,0.0 -87.665882,41.844942,0.0 -87.66603,41.852339,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_World_Language||Early_Childhood_Program||,Level 2,289,Average,Below Average,Partially Organized,16.4,Yes,No/Unknown Accessibility,11th,13th,,,
610229,563,41.907053,-87.677761,PRITZKER,2009 W Schiller St,"Chicago, IL",60622,1(773)534-4415,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School/Regional Gifted Center,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.667501,41.903354,0.0 -87.667519,41.904025,0.0 -87.672492,41.907203,0.0 -87.677592,41.910481,0.0 -87.6811,41.912733,0.0 -87.681237,41.912682,0.0 -87.6824,41.912661,0.0 -87.682352,41.910401,0.0 -87.68216,41.903484,0.0 -87.682146,41.903114,0.0 -87.679706,41.903155,0.0 -87.677264,41.903199,0.0 -87.677173,41.89998,0.0 -87.677161,41.899559,0.0 -87.674717,41.899599,0.0 -87.669845,41.899677,0.0 -87.669885,41.901011,0.0 -87.667435,41.901049,0.0 -87.667501,41.903354,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Cluster_Fine_Performing_Arts||Selective_Enrollment_RGC||Early_Childhood_Program||,Level 1+,740,Above Average,Far Above Average,Moderately Organized,11.9,No,No/Unknown Accessibility,94th,94th,,,
610230,564,42.007491,-87.778345,WILDWOOD,6950 N Hiawatha Ave,"Chicago, IL",60646,1(773)534-1188,_K-8,_K-8,"_K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School/Elementary Magnet,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.776583,42.011987,0.0 -87.777059,42.01199,0.0 -87.776978,42.015393,0.0 -87.779041,42.015452,0.0 -87.77911,42.01545,0.0 -87.779154,42.013573,0.0 -87.779272,42.012,0.0 -87.788729,42.012005,0.0 -87.783108,42.00543,0.0 -87.782557,42.004902,0.0 -87.782009,42.004506,0.0 -87.78115,42.004037,0.0 -87.773242,42.00035,0.0 -87.766699,41.99731,0.0 -87.765774,41.997357,0.0 -87.770365,42.006202,0.0 -87.773355,42.011966,0.0 -87.776583,42.011987,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Magnet_Elem_IB||,Level 1+,472,Far Above Average,Far Above Average,Well Organized,5.2,Yes,Fully Accessible,99th,99th,,,
610231,565,41.8528,-87.629308,NATIONAL TEACHERS,55 W Cermak Rd,"Chicago, IL",60616,1(773)534-9970,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School/Regional Gifted Center,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.610723,41.853086,0.0 -87.610943,41.853716,0.0 -87.611028,41.854513,0.0 -87.611167,41.854872,0.0 -87.611432,41.855158,0.0 -87.612482,41.85585,0.0 -87.612689,41.856072,0.0 -87.612858,41.856364,0.0 -87.61306,41.85704,0.0 -87.613062,41.857511,0.0 -87.612867,41.858135,0.0 -87.612698,41.858394,0.0 -87.614554,41.858403,0.0 -87.614934,41.858237,0.0 -87.615846,41.858188,0.0 -87.617552,41.857736,0.0 -87.619897,41.857942,0.0 -87.631074,41.857769,0.0 -87.630959,41.854193,0.0 -87.630138,41.854188,0.0 -87.630067,41.852885,0.0 -87.631048,41.852874,0.0 -87.63099,41.851326,0.0 -87.630887,41.851105,0.0 -87.630431,41.850611,0.0 -87.630336,41.849893,0.0 -87.630881,41.847431,0.0 -87.628935,41.847102,0.0 -87.627859,41.847134,0.0 -87.627389,41.8472,0.0 -87.624917,41.847887,0.0 -87.623686,41.848074,0.0 -87.623816,41.852873,0.0 -87.619609,41.852917,0.0 -87.619046,41.85301,0.0 -87.618338,41.853022,0.0 -87.610723,41.853086,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Selective_Enrollment_RGC||Early_Childhood_Program||,Level 1,655,Average,Average,Well Organized,11.6,Yes,Fully Accessible,63rd,51st,,,
610234,566,41.915039,-87.70028,YATES,1839 N Richmond St,"Chicago, IL",60647,1(773)534-4550,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.698667,41.919587,0.0 -87.701573,41.919559,0.0 -87.701601,41.92059,0.0 -87.70179,41.920752,0.0 -87.702002,41.920701,0.0 -87.703919,41.920697,0.0 -87.703867,41.919262,0.0 -87.705273,41.919254,0.0 -87.705216,41.917424,0.0 -87.706973,41.91741,0.0 -87.708677,41.917388,0.0 -87.708617,41.91557,0.0 -87.706922,41.915586,0.0 -87.70686,41.913724,0.0 -87.706776,41.910844,0.0 -87.706817,41.91041,0.0 -87.706966,41.910123,0.0 -87.701523,41.910183,0.0 -87.701639,41.913927,0.0 -87.698129,41.913984,0.0 -87.698183,41.915673,0.0 -87.697152,41.91568,0.0 -87.697235,41.91855,0.0 -87.698638,41.918536,0.0 -87.698667,41.919587,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 2+,557,Average,Below Average,Well Organized,22.1,Yes,No/Unknown Accessibility,16th,39th,,,
610235,567,41.906791,-87.767143,YOUNG ES,1434 N Parkside Ave,"Chicago, IL",60651,1(773)534-6200,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.760709,41.91354,0.0 -87.760822,41.916193,0.0 -87.763488,41.916496,0.0 -87.76574,41.91663,0.0 -87.765739,41.91658,0.0 -87.765635,41.912676,0.0 -87.771576,41.912601,0.0 -87.771464,41.909313,0.0 -87.775605,41.909261,0.0 -87.775368,41.902006,0.0 -87.763831,41.902172,0.0 -87.760943,41.9022,0.0 -87.761002,41.903107,0.0 -87.761024,41.90401,0.0 -87.759723,41.904024,0.0 -87.759765,41.905835,0.0 -87.759589,41.905838,0.0 -87.75969,41.909458,0.0 -87.759336,41.909463,0.0 -87.75947,41.913118,0.0 -87.760691,41.913101,0.0 -87.760709,41.91354,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 2,965,Below Average,Below Average,Organized,21.1,Yes,No/Unknown Accessibility,17th,9th,,,
610237,568,41.809135,-87.627137,BEETHOVEN,25 W 47th St,"Chicago, IL",60609,1(773)535-1480,_PK-8,_K-8,"_PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,1,Attendance Area School,Attendance Area School,blue_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.619897,41.8202,0.0 -87.621512,41.820178,0.0 -87.621563,41.822024,0.0 -87.626406,41.821961,0.0 -87.626481,41.827369,0.0 -87.623172,41.827403,0.0 -87.623227,41.82962,0.0 -87.621738,41.829632,0.0 -87.621769,41.831067,0.0 -87.629679,41.830976,0.0 -87.629679,41.830976,0.0 -87.629444,41.82179,0.0 -87.629568,41.821788,0.0 -87.629446,41.816453,0.0 -87.629313,41.812366,0.0 -87.629344,41.811808,0.0 -87.629459,41.811494,0.0 -87.630767,41.809436,0.0 -87.630872,41.80917,0.0 -87.63088,41.809134,0.0 -87.630524,41.794208,0.0 -87.628664,41.794248,0.0 -87.622464,41.794379,0.0 -87.622655,41.802009,0.0 -87.624279,41.801981,0.0 -87.624367,41.805628,0.0 -87.625988,41.805571,0.0 -87.626038,41.807423,0.0 -87.626189,41.813067,0.0 -87.621321,41.81314,0.0 -87.621413,41.816572,0.0 -87.619797,41.816595,0.0 -87.619846,41.818398,0.0 -87.619897,41.8202,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",Early_Childhood_Program||,Level 2,461,Below Average,Far Below Average,Moderately Organized,47,Yes,Generally Accessible,7th,8th,,,
