ID,Uniqueid,Lat,Long,School,Address,City,Zip,Phone,Grades,BoundaryGrades,GradesLong,Type,Typenum,Classification,Boundary,Marker,Polygon,ProgramType,Rating,Count,Growth,Attainment,Culture,Mobility,Dress,ADA,Reading,Math,ACT,Graduation,College
400124,91,41.841331,-87.625331,YCCS - MCKINLEY,2920 S WABASH AVE,"Chicago, IL",60616,(312)949-5010,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 2+,184,No Data Available,Far Below Average,Partially Organized,,N,No/unknown accessibility,,,13.9,,12.5
400125,92,41.938187,-87.727137,YCCS - ASPIRA PANTOJA,3121 N PULASKI RD,"Chicago, IL",60641,(773)252-0970,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 2+,166,No Data Available,Far Below Average,Well Organized,,N,No/unknown accessibility,,,14.1,,4.2
400126,93,41.901572,-87.70686,YCCS - ASSOCIATION HOUSE,1116 N KEDZIE AVE,"Chicago, IL",60651,(773)772-7170,9-12,,"9,10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1,127,No Data Available,Far Below Average,Partially Organized,,N,No/unknown accessibility,,,13.3,,6.8
400127,94,41.894976,-87.760221,YCCS - AUSTIN CAREER,5352 W CHICAGO AVE,"Chicago, IL",60651,(773)626-6988,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1+,123,No Data Available,No Data Available,Organized,,N,No/unknown accessibility,,,12.8,,14.9
400128,95,41.864943,-87.723662,YCCS - CCA ACADEMY,1231 S PULASKI RD,"Chicago, IL",60623,(773)762-2272,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1,212,No Data Available,Far Below Average,Moderately Organized,,N,No/unknown accessibility,,,13.4,,6.3
400129,96,41.77417,-87.615842,YCCS - HOUSTON,6620 S DR MARTIN LUTHER KING JR DR,"Chicago, IL",60637,(773)723-9631,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 2+,198,No Data Available,Far Below Average,Organized,,N,No/unknown accessibility,,,12.6,,0
400130,97,41.751377,-87.641731,YCCS - YOUTH DEVELOPMENT,7836 S UNION AVE,"Chicago, IL",60620,(773)224-2273,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1,184,No Data Available,Far Below Average,Organized,,N,No/unknown accessibility,,,12.5,,14.6
400131,98,41.90285,-87.696006,YCCS - CAMPOS,2739 W DIVISION ST,"Chicago, IL",60622,(773)342-8022,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1,169,No Data Available,Far Below Average,Organized,,N,No/unknown accessibility,,,14,,19.1
400133,99,41.883047,-87.627734,YCCS - INNOVATIONS,17 N. STATE ST.,"Chicago, IL",60602,(312)999-9360,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1,411,No Data Available,Far Below Average,Organized,,N,No/unknown accessibility,,,13.6,,24.4
400134,100,41.857208,-87.644888,YCCS - ADDAMS,1814 S UNION AVE,"Chicago, IL",60616,(312)563-1748,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1+,156,No Data Available,Far Below Average,Well Organized,,N,No/unknown accessibility,,,13.1,,16.7
400135,101,41.854665,-87.69543,YCCS - LATINO YOUTH,2001 S CALIFORNIA AVE,"Chicago, IL",60608,(773)648-2130,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1,199,No Data Available,Far Below Average,Moderately Organized,,N,No/unknown accessibility,,,13.9,,6.9
400136,102,41.712922,-87.592333,YCCS - OLIVE HARVEY,10001 S WOODLAWN AVE,"Chicago, IL",60628,(773)291-6517,9-12,,"9,10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1,124,No Data Available,Below Average,Partially Organized,,N,No/unknown accessibility,,,15.1,,39.3
400137,103,41.809695,-87.59934,LITTLE BLACK PEARL HS,1060 E 47TH ST,"Chicago, IL",60653,(773)690-5500,9-12,,"9,10,11,12",High School,3,Contract-Option,Citywide,red_circle,,,Level 2+,133,Below Average,Far Below Average,Organized,,N,No/unknown accessibility,,,14,,66.7
400139,104,41.746287,-87.578492,YCCS - SULLIVAN,8164 S SOUTH CHICAGO AVE,"Chicago, IL",60617,(773)978-8680,9-12,,"9,10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1+,329,No Data Available,Far Below Average,Well Organized,,N,No/unknown accessibility,,,13.1,,7.4
400141,105,41.965295,-87.659239,YCCS - TRUMAN,1145 W WILSON AVE,"Chicago, IL",60640,(773)907-4840,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1,182,No Data Available,Below Average,Organized,,N,No/unknown accessibility,,,16,,26.4
400142,106,41.876317,-87.674138,YCCS - VIRTUAL HS,1900 W VAN BUREN ST,"Chicago, IL",60612,(312)429-0027,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Inability to Rate,0,No Data Available,No Data Available,Not Enough Data,,N,No/unknown accessibility,,,,,18.2
400144,108,41.90224,-87.74881,YCCS - WESTSIDE HOLISTIC,4909 W DIVISION ST,"Chicago, IL",60651,(773)261-0994,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 1+,92,No Data Available,Far Below Average,Not Enough Data,,N,No/unknown accessibility,,,14.1,,20.8
400145,109,41.832072,-87.626781,YCCS - YOUTH CONNECTION,3424 S STATE ST,"Chicago, IL",60616,(312)225-4668,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 2+,256,No Data Available,Far Below Average,Moderately Organized,,N,No/unknown accessibility,,,13.6,,17.6
400146,110,41.891816,-87.746614,KIPP CHICAGO - CREATE,4818 W OHIO ST,"Chicago, IL",60644,(773)938-8553,5-8,,"5,6,7,8",Elementary Charter,1,Charter,Citywide,blue_c,,,Level 2,302,Average,Average,Not Yet Organized,10.9,Y,Fully Accessible,42nd,39th,,,
400147,111,41.691969,-87.653727,CAMELOT - CHICAGO EXCEL HS,1257 W 111TH ST,"Chicago, IL",60643,(773)629-8379,9-12,,"9,10,11,12",High School,3,Contract-Option,Citywide,red_circle,,,Level 1,200,No Data Available,No Data Available,Organized,69.5,N,No/unknown accessibility,,,13.4,,7.5
400148,112,41.845446,-87.684065,INSTITUTO - LOZANO HS,2570 S BLUE ISLAND AVE,"Chicago, IL",60608,(773)890-8060,9-12,,"9,10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 2,92,No Data Available,No Data Available,Not Yet Organized,65.4,N,No/unknown accessibility,,,13.9,,
400149,113,41.801762,-87.711025,UNO - SOCCER HS,5025 S SAINT LOUIS AVE,"Chicago, IL",60632,(312)455-5446,9-12,,"9,10,11,12",High School Charter,3,Charter,Citywide,red_c,,,Level 2+,628,Below Average,Below Average,Not Yet Organized,,N,No/unknown accessibility,66th,1st,16.6,,
400150,114,41.730131,-87.60698,YCCS - CHATHAM,9035 S LANGLEY AVE,"Chicago, IL",60619,(773)651-1500,10-12,,"10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 2,199,No Data Available,Far Below Average,Well Organized,,N,No/unknown accessibility,,,13.3,,19.4
400151,115,41.887317,-87.701417,LEARN - 7,3021 W CARROLL AVE,"Chicago, IL",60612,(773)584-4300,K-5,,"K,1,2,3,4,5",Elementary Charter,1,Charter,Citywide,blue_c,,,Level 2,352,Below Average,Below Average,Partially Organized,,N,No/unknown accessibility,29th,33rd,,,
400153,116,41.813109,-87.693238,UNO - BRIGHTON PARK,4420 S FAIRFIELD AVE,"Chicago, IL",60632,(312)455-5434,K-8,,"K,1,2,3,4,5,6,7,8",Elementary Charter,1,Charter,Citywide,blue_c,,,Level 1,571,Above Average,Average,Moderately Organized,,N,No/unknown accessibility,57th,47th,,,
400156,117,41.706667,-87.602573,NOBLE - BUTLER HS,821 E 103RD ST,"Chicago, IL",60628,(312)835-1863,9-12,,"9,10,11,12",High School Charter,3,Charter,Citywide,red_c,,,Level 1+,577,Far Above Average,Average,Organized,,Y,No/unknown accessibility,,,19.2,,
400157,118,41.734622,-87.556201,NOBLE - BAKER HS,2710 E 89TH ST,"Chicago, IL",60617,(773)535-6340,9-12,,"9,10,11,12",High School Charter,3,Charter,Citywide,red_c,,,Level 1+,386,Far Above Average,Average,Organized,,Y,No/unknown accessibility,,,19.6,,
400159,119,41.922181,-87.757522,CHRISTOPHER HOUSE,5235 W BELDEN AVE,"Chicago, IL",60639,(773)922-7542,K-3,,"K,1,2,3",Elementary Charter,1,Charter,Citywide,blue_c,,,Level 1,270,Below Average,Average,Well Organized,4.1,N,No/unknown accessibility,44th,53rd,,,
400161,120,41.679318,-87.617968,CHICAGO COLLEGIATE,11816 S INDIANA AVE,"Chicago, IL",60628,(773)536-9098,4-7,,"4,5,6,7",High School Charter,3,Charter,Citywide,red_c,,,Level 1+,311,No Data Available,No Data Available,Organized,15.2,N,No/unknown accessibility,79th,42nd,,,
400162,121,41.938988,-87.741129,INTRINSIC HS,4540 W BELMONT AVE,"Chicago, IL",60641,(708)887-2735,7-12,,"7,8,9,10,11,12",High School Charter,3,Charter,Citywide,red_c,,,Level 1+,980,Above Average,Average,Well Organized,10,Y,Fully Accessible,79th,80th,19.2,,
400163,122,41.793556,-87.639967,KIPP CHICAGO - BLOOM,5515 S LOWE AVE,"Chicago, IL",60621,(773)938-8565,5-8,,"5,6,7,8",Middle School Charter,2,Charter,Citywide,orange_c,,,Level 1+,320,Far Above Average,Average,Well Organized,15.1,Y,Fully Accessible,28th,44th,,,
400164,123,41.845957,-87.685903,INSTITUTO - LOZANO MASTERY HS,2520 S WESTERN AVE,"Chicago, IL",60608,(773)890-0055,9-12,,"9,10,11,12",High School Charter,3,Charter-Option,Citywide,red_c,,,Level 2,32,No Data Available,No Data Available,Not Enough Data,,N,No/unknown accessibility,,,14.9,,18.2
400165,124,41.88732,-87.702724,LEARN - MIDDLE,3021 W CARROLL AVE,"Chicago, IL",60612,(773)584-4300,6-8,,"6,7,8",Middle School Charter,2,Charter,Citywide,orange_c,,,Level 1+,286,Above Average,Average,Well Organized,,N,No/unknown accessibility,52nd,41st,,,
400167,125,41.795201,-87.683963,HORIZON - SOUTHWEST,5401 S. WESTERN,"Chicago, IL",60609,(773)498-3355,K-10,,"K,1,2,3,4,5,6,7,8,9,10",Elementary Charter,1,Charter,Citywide,blue_c,,,Level 1,664,Average,Below Average,Organized,,N,No/unknown accessibility,35th,26th,,,
400168,126,41.742671,-87.559907,GREAT LAKES,8401 S SAGINAW AVE,"Chicago, IL",60617,(773)530-3040,K-3,,"K,1,2,3",Elementary Charter,1,Charter,Citywide,blue_c,,,Inability to Rate,248,No Data Available,No Data Available,Well Organized,,Y,Fully Accessible,,,,,
400169,127,41.917266,-87.759675,NOBLE - ITW SPEER HS,5321 W GRAND AVE,"Chicago, IL",60639,(773)278-6895,9-11,,"9,10,11",High School Charter,3,Charter,Citywide,red_c,,,Level 1+,811,No Data Available,No Data Available,Well Organized,,Y,No/unknown accessibility,,,,,
400170,128,41.906879,-87.645577,NOBLE - ACADEMY HS,1443 N OGDEN AVE,"Chicago, IL",60610,(773)278-6895,9-10,,"9,10",High School Charter,3,Charter,Citywide,red_c,,,Level 1,343,No Data Available,No Data Available,Well Organized,,N,No/unknown accessibility,,,,,
400171,129,41.694671,-87.653535,FOUNDATIONS,1233 W. 109TH STREET,"Chicago, IL",60643,(773)298-5800,6-8,,"6,7,8",High School Charter,3,Charter,Citywide,red_c,,,Level 2+,203,No Data Available,No Data Available,Organized,,Y,Fully Accessible,22nd,23rd,,,
400172,130,41.935726,-87.718204,ASPIRA - BUSINESS & FINANCE HS,2989 N. MILWAUKEE AVE,"Chicago, IL",60618,(773)252-0970,9-10,,"9,10",High School Charter,3,Charter,Citywide,red_c,,,Level 1+,335,No Data Available,No Data Available,Organized,,N,No/unknown accessibility,,,,,
400173,131,41.808226,-87.702645,PATHWAYS - BRIGHTON PARK HS,3124 W. 47TH STREET,"Chicago, IL",60632,(773)579-1220,9-12,,"9,10,11,12",High School,3,Charter-Option,Citywide,red_circle,,,Level 2,346,No Data Available,Far Below Average,Moderately Organized,,N,No/unknown accessibility,,,14.6,,22.4
400175,132,41.759749,-87.556487,CAMELOT - EXCEL SOUTH SHORE HS,7530 S SOUTH SHORE DR,"Chicago, IL",60649,(773)902-7800,9-12,,"9,10,11,12",High School,3,Contract-Option,Citywide,red_circle,,,Inability to Rate,189,No Data Available,Far Below Average,Moderately Organized,,N,No/unknown accessibility,,,13.8,,8.3
400176,133,41.765929,-87.69073,CAMELOT - EXCEL SOUTHWEST HS,7014 S WASHTENAW AVE,"Chicago, IL",60629,(773)424-0721,9-12,,"9,10,11,12",High School,3,Contract-Option,Citywide,red_circle,,,Level 2+,173,No Data Available,Far Below Average,Moderately Organized,,N,No/unknown accessibility,,,13.6,,27.3
400178,134,41.888263,-87.755424,MOVING EVEREST,416 N. LARAMIE AVE,"Chicago, IL",60644,(312)683-9695,K-2,,"K,1,2",Elementary Charter,1,Charter,Citywide,blue_c,,,Inability to Rate,271,No Data Available,No Data Available,Organized,,N,No/unknown accessibility,,,,,
400179,135,41.800136,-87.728003,NOBLE - MANSUETO HS,5101 S KEELER AVE,"Chicago, IL",60632,TBD,9,,9,High School Charter,3,Charter,Citywide,red_c,,,Inability to Rate,177,No Data Available,No Data Available,Not Enough Data,,N,No/unknown accessibility,,,,,
400180,136,41.893805,-87.726615,KIPP ONE,730 N PULASKI RD,"Chicago, IL",60651,TBD,"K, 5",,"K,5",Elementary Charter,1,Charter,Citywide,blue_c,,,Inability to Rate,185,No Data Available,No Data Available,Not Enough Data,,Y,No/unknown accessibility,,,,,
609674,137,41.737174,-87.573268,CHICAGO VOCATIONAL HS,2100 E 87TH ST,"Chicago, IL",60617,(773)535-6100,9-12,9-11,"9,10,11,12",High School,3,Attendance Area School,Attendance Area School,red_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.560339,41.768686,0.0 -87.560865,41.768815,0.0 -87.561748,41.76917,0.0 -87.562451,41.769585,0.0 -87.562568,41.769708,0.0 -87.562787,41.770037,0.0 -87.563153,41.770409,0.0 -87.563365,41.771301,0.0 -87.563323,41.771488,0.0 -87.563361,41.771578,0.0 -87.563272,41.771773,0.0 -87.581375,41.771581,0.0 -87.581234,41.766033,0.0 -87.589581,41.765941,0.0 -87.590424,41.766023,0.0 -87.594506,41.766007,0.0 -87.595318,41.765993,0.0 -87.595843,41.765908,0.0 -87.604535,41.765806,0.0 -87.605151,41.765877,0.0 -87.605593,41.765876,0.0 -87.605535,41.764073,0.0 -87.602997,41.762265,0.0 -87.585629,41.749771,0.0 -87.585468,41.748363,0.0 -87.585381,41.744213,0.0 -87.599054,41.744052,0.0 -87.600721,41.736713,0.0 -87.595587,41.736787,0.0 -87.568156,41.737171,0.0 -87.568599,41.737452,0.0 -87.575156,41.742293,0.0 -87.578003,41.744309,0.0 -87.557625,41.744581,0.0 -87.557657,41.746401,0.0 -87.557882,41.746397,0.0 -87.561066,41.748174,0.0 -87.555261,41.748249,0.0 -87.555293,41.75007,0.0 -87.55151,41.75012,0.0 -87.551531,41.751183,0.0 -87.551626,41.751458,0.0 -87.551639,41.751936,0.0 -87.54307,41.752084,0.0 -87.54332,41.752229,0.0 -87.544203,41.75428,0.0 -87.544095,41.754826,0.0 -87.543899,41.75505,0.0 -87.543928,41.755279,0.0 -87.541059,41.75701,0.0 -87.540934,41.757038,0.0 -87.540602,41.757277,0.0 -87.541154,41.757802,0.0 -87.541382,41.757844,0.0 -87.541655,41.757832,0.0 -87.542605,41.75872,0.0 -87.542506,41.758938,0.0 -87.5425,41.759105,0.0 -87.543082,41.759699,0.0 -87.54328,41.759742,0.0 -87.544382,41.760711,0.0 -87.546438,41.760692,0.0 -87.54651,41.760636,0.0 -87.545063,41.760628,0.0 -87.545248,41.760419,0.0 -87.54555,41.759835,0.0 -87.545848,41.759518,0.0 -87.546249,41.759217,0.0 -87.546749,41.759018,0.0 -87.547307,41.758903,0.0 -87.548317,41.75888,0.0 -87.54906,41.759001,0.0 -87.549805,41.759203,0.0 -87.550589,41.759479,0.0 -87.552686,41.760318,0.0 -87.552959,41.760499,0.0 -87.553556,41.760747,0.0 -87.55416,41.761102,0.0 -87.554404,41.761372,0.0 -87.554583,41.761716,0.0 -87.554409,41.761944,0.0 -87.5537,41.762323,0.0 -87.553644,41.762364,0.0 -87.553683,41.762418,0.0 -87.554847,41.761852,0.0 -87.555163,41.761767,0.0 -87.555958,41.76213,0.0 -87.55604,41.762235,0.0 -87.556476,41.762387,0.0 -87.556835,41.762606,0.0 -87.557369,41.762842,0.0 -87.557634,41.763094,0.0 -87.557578,41.763123,0.0 -87.558462,41.764025,0.0 -87.558985,41.76376,0.0 -87.559286,41.764049,0.0 -87.559445,41.764088,0.0 -87.559707,41.764336,0.0 -87.559748,41.764399,0.0 -87.559522,41.764525,0.0 -87.559605,41.76464,0.0 -87.559596,41.764722,0.0 -87.559848,41.764966,0.0 -87.560028,41.764909,0.0 -87.560226,41.76505,0.0 -87.560151,41.765098,0.0 -87.560364,41.765331,0.0 -87.560588,41.765996,0.0 -87.560522,41.766179,0.0 -87.560322,41.766299,0.0 -87.559344,41.766625,0.0 -87.559431,41.767157,0.0 -87.559394,41.769359,0.0 -87.559522,41.769375,0.0 -87.559678,41.769254,0.0 -87.560174,41.768677,0.0 -87.560339,41.768686,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",CTE_CCA||ECSS||STEM||,Level 2+,879,Average,Below Average,Well Organized,25.4,Y,Generally accessible,,,15.6,72.6,34.4
609676,138,41.840226,-87.617637,DUNBAR HS,3000 S KING DR,"Chicago, IL",60616,(773)534-9000,9-12,,"9,10,11,12",High School,3,Citywide,Citywide,red_circle,,CTE_CCA||,Level 2,543,Below Average,Far Below Average,Well Organized,22.7,Y,Generally accessible,,,14.4,71.5,43.5
609678,139,41.873066,-87.627675,JONES HS,700 S STATE ST,"Chicago, IL",60605,(773)534-8600,9-12,,"9,10,11,12",High School,3,Selective Enrollment High School,Citywide,red_circle,,CTE_CCA||IB||Selective_Enrollment_HS||,Level 1+,1818,Far Above Average,Far Above Average,Well Organized,0.5,N,Generally accessible,,,26.2,91.8,87.3
609679,140,41.920059,-87.761048,PROSSER HS,2148 N LONG AVE,"Chicago, IL",60639,(773)534-3200,9-12,,"9,10,11,12",High School,3,Citywide,Citywide,red_circle,,IB||,Level 1+,1372,Average,Below Average,Well Organized,4.2,N,Generally accessible,,,18.1,88.2,66.4
609680,141,41.901575,-87.635385,PAYTON HS,1034 N WELLS ST,"Chicago, IL",60610,(773)534-0034,9-12,,"9,10,11,12",High School,3,Selective Enrollment High School,Citywide,red_circle,,Selective_Enrollment_HS||,Level 1+,976,Far Above Average,Far Above Average,Well Organized,2.3,N,Fully Accessible,,,29.6,95.3,87.7
609682,142,41.802881,-87.662278,RICHARDS HS,5009 S LAFLIN ST,"Chicago, IL",60609,(773)535-4945,9-12,9-12,"9,10,11,12",High School,3,Attendance Area School,Attendance Area School,red_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.680401,41.820577,0.0 -87.68148,41.820839,0.0 -87.682512,41.821218,0.0 -87.682519,41.821496,0.0 -87.683018,41.821693,0.0 -87.683032,41.821846,0.0 -87.683485,41.822204,0.0 -87.683803,41.822609,0.0 -87.684084,41.822606,0.0 -87.684047,41.82125,0.0 -87.683591,41.820594,0.0 -87.683535,41.820594,0.0 -87.682274,41.818777,0.0 -87.682272,41.818689,0.0 -87.681108,41.816997,0.0 -87.68071,41.816266,0.0 -87.680296,41.815264,0.0 -87.680211,41.812116,0.0 -87.679963,41.81212,0.0 -87.679866,41.808565,0.0 -87.679745,41.808567,0.0 -87.679694,41.806565,0.0 -87.679632,41.806566,0.0 -87.679611,41.805746,0.0 -87.679794,41.805743,0.0 -87.679773,41.804924,0.0 -87.67959,41.804926,0.0 -87.679588,41.804745,0.0 -87.683604,41.804697,0.0 -87.683595,41.80438,0.0 -87.681766,41.804401,0.0 -87.681767,41.804447,0.0 -87.679637,41.804465,0.0 -87.679636,41.804419,0.0 -87.679932,41.804416,0.0 -87.679907,41.803487,0.0 -87.679614,41.803489,0.0 -87.679613,41.803445,0.0 -87.679906,41.803443,0.0 -87.679897,41.8031,0.0 -87.679606,41.803103,0.0 -87.679565,41.801177,0.0 -87.664782,41.801326,0.0 -87.664737,41.799503,0.0 -87.658662,41.799587,0.0 -87.658709,41.801408,0.0 -87.655065,41.80146,0.0 -87.65516,41.8051,0.0 -87.664873,41.804971,0.0 -87.665247,41.819991,0.0 -87.66544,41.819967,0.0 -87.665452,41.820419,0.0 -87.667451,41.820388,0.0 -87.667465,41.820969,0.0 -87.66785,41.821011,0.0 -87.670441,41.820968,0.0 -87.671244,41.82108,0.0 -87.671942,41.821089,0.0 -87.678625,41.820404,0.0 -87.679466,41.820447,0.0 -87.680401,41.820577,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",CTE_CCA||,Level 2,247,Far Below Average,Far Below Average,Partially Organized,42.2,Y,Generally accessible,,,14.6,71.7,47.4
609691,143,41.911674,-87.735238,NORTH-GRAND HS,4338 W WABANSIA AVE,"Chicago, IL",60639,(773)534-8520,9-12,9-12,"9,10,11,12",High School,3,Attendance Area School,Attendance Area School,red_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.726524,41.915458,0.0 -87.726565,41.917174,0.0 -87.741609,41.916991,0.0 -87.741431,41.912015,0.0 -87.741503,41.909695,0.0 -87.74162,41.909688,0.0 -87.711886,41.910062,0.0 -87.711703,41.910655,0.0 -87.711865,41.915533,0.0 -87.726516,41.915352,0.0 -87.726524,41.915458,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",CTE_CCA||,Level 1,957,Average,Below Average,Well Organized,15,N,Fully Accessible,,,15.9,74.3,42.6
609692,144,41.745781,-87.63541,SIMEON HS,8147 S VINCENNES AVE,"Chicago, IL",60620,(773)535-3200,9-12,,"9,10,11,12",High School,3,Citywide,Citywide,red_circle,,,Level 1,1312,Below Average,Below Average,Organized,9,Y,Generally accessible,,,16.2,80.7,63.2
609693,145,41.889977,-87.707332,WESTINGHOUSE HS,3223 W FRANKLIN BLVD,"Chicago, IL",60624,(773)534-6400,9-12,,"9,10,11,12",High School,3,Selective Enrollment High School,Citywide,red_circle,,Selective_Enrollment_HS||,Level 1+,1149,Above Average,Average,Well Organized,3.6,N,Fully Accessible,,,20.7,97.6,76.7
609694,146,41.791464,-87.72447,HANCOCK HS,4034 W 56TH ST,"Chicago, IL",60629,(773)535-2410,9-12,11-12,"9,10,11,12",High School,3,Attendance Area School/Selective Enrollment High School,Attendance Area School,red_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.737858,41.79308,0.0 -87.762307,41.792743,0.0 -87.761721,41.778061,0.0 -87.753225,41.778226,0.0 -87.742636,41.778432,0.0 -87.72765,41.778607,0.0 -87.727857,41.785894,0.0 -87.727857,41.785894,0.0 -87.727991,41.790445,0.0 -87.71819,41.790569,0.0 -87.71819,41.790569,0.0 -87.718238,41.792267,0.0 -87.718239,41.792295,0.0 -87.71824,41.792314,0.0 -87.718266,41.793277,0.0 -87.718266,41.793283,0.0 -87.737858,41.79308,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",CTE_CCA||Selective_Enrollment_HS||,Level 1,884,Below Average,Below Average,Well Organized,20.5,N,Fully Accessible,,,16.9,84.6,58.3
609694,147,41.791464,-87.72447,HANCOCK HS,4034 W 56TH ST,"Chicago, IL",60629,(773)535-2410,9-12,,"9,10,11,12",High School,3,Attendance Area School/Selective Enrollment High School,Citywide,red_circle,,CTE_CCA||Selective_Enrollment_HS||,Level 1,884,Below Average,Below Average,Well Organized,20.5,N,Fully Accessible,,,16.9,84.6,58.3
609695,148,41.975067,-87.679484,AMUNDSEN HS,5110 N DAMEN AVE,"Chicago, IL",60625,(773)534-2320,9-12,9-12,"9,10,11,12",High School,3,Attendance Area School,Attendance Area School,red_blank,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.701089,41.968529,0.0 -87.700738,41.968263,0.0 -87.699564,41.967183,0.0 -87.698252,41.965828,0.0 -87.697043,41.964729,0.0 -87.696678,41.964296,0.0 -87.696056,41.96369,0.0 -87.69563,41.963187,0.0 -87.695483,41.962939,0.0 -87.694752,41.961281,0.0 -87.694586,41.959212,0.0 -87.694348,41.957859,0.0 -87.694382,41.957068,0.0 -87.694273,41.957038,0.0 -87.69428,41.956858,0.0 -87.694372,41.956833,0.0 -87.694398,41.955888,0.0 -87.694471,41.955378,0.0 -87.694449,41.954667,0.0 -87.694549,41.954,0.0 -87.690252,41.953994,0.0 -87.67876,41.954165,0.0 -87.678965,41.961466,0.0 -87.669264,41.961599,0.0 -87.669745,41.980747,0.0 -87.672196,41.980706,0.0 -87.672223,41.981618,0.0 -87.674565,41.981581,0.0 -87.674615,41.983365,0.0 -87.675332,41.98332,0.0 -87.679315,41.983271,0.0 -87.679442,41.98324,0.0 -87.679512,41.983163,0.0 -87.679542,41.981943,0.0 -87.679724,41.981945,0.0 -87.679865,41.981884,0.0 -87.684226,41.979608,0.0 -87.6893,41.979532,0.0 -87.689227,41.977715,0.0 -87.692548,41.977692,0.0 -87.692626,41.978604,0.0 -87.699016,41.978567,0.0 -87.699163,41.983129,0.0 -87.706908,41.983088,0.0 -87.70667,41.982133,0.0 -87.706518,41.981796,0.0 -87.705961,41.97993,0.0 -87.705428,41.978409,0.0 -87.704731,41.975782,0.0 -87.704498,41.975208,0.0 -87.704462,41.974863,0.0 -87.704301,41.974283,0.0 -87.703831,41.973061,0.0 -87.703538,41.971871,0.0 -87.703225,41.971249,0.0 -87.702654,41.970348,0.0 -87.702027,41.969632,0.0 -87.701889,41.969553,0.0 -87.701551,41.969205,0.0 -87.701445,41.96895,0.0 -87.701089,41.968529,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>",CTE_CCA||IB||,Level 1,1167,Average,Below Average,Well Organized,18.9,Y,Fully Accessible,,,18.2,82.8,54.4
